beta,repeat,generation,unique_ratio,similarity
10.0,4,22,0.838,0.1577770487376271
10.0,4,131,0.668,0.5455979598345821
10.0,4,202,0.526,0.6386085959138338
10.0,4,248,0.492,0.6877720420019375
10.0,4,319,0.524,0.6541341160723552
10.0,4,173,0.648,0.6039131942052696
10.0,4,244,0.494,0.7625538038422818
10.0,4,286,0.466,0.7092771037244547
10.0,4,282,0.5,0.6493085916833911
10.0,4,399,0.416,0.7655832486200654
10.0,4,236,0.476,0.713131438347118
10.0,4,307,0.478,0.6535812453369032
10.0,4,25,0.814,0.16062079702763316
10.0,4,232,0.48,0.6709872113418459
10.0,4,349,0.484,0.6777963083323927
10.0,4,274,0.5,0.656512158757525
10.0,4,345,0.52,0.6262868792939472
10.0,4,20,0.87,0.14798820622027234
10.0,4,270,0.548,0.6634699493723115
10.0,4,387,0.442,0.717035149472012
10.0,4,9,0.624,0.0978230925507517
10.0,4,220,0.556,0.6960279921883267
10.0,4,337,0.548,0.6645368863826542
10.0,4,408,0.472,0.6158350372059138
10.0,4,28,0.78,0.15793005252150918
10.0,4,262,0.502,0.7093566625917578
10.0,4,333,0.484,0.6575021384062274
10.0,4,379,0.476,0.6009858730159541
10.0,4,76,0.71,0.35428641626399476
10.0,4,375,0.472,0.6682919400773859
10.0,4,488,0.306,0.8133044342612683
10.0,4,71,0.754,0.3583801447841236
10.0,4,325,0.444,0.6993009643726676
10.0,4,250,0.47,0.705783300737343
10.0,4,321,0.514,0.6552110705899309
10.0,4,438,0.394,0.6771058769786935
10.0,4,363,0.446,0.7160572809566892
10.0,4,434,0.452,0.6375836862008711
10.0,4,79,0.7,0.3565529158685877
10.0,4,476,0.342,0.7749048342873502
10.0,4,313,0.504,0.6095411932634628
10.0,4,426,0.43,0.6958938286499263
10.0,4,44,0.688,0.1758735513762048
10.0,4,351,0.506,0.6753393276015695
10.0,4,422,0.438,0.6418710155056584
10.0,4,468,0.366,0.7276862133723082
10.0,4,393,0.422,0.6905742703377993
10.0,4,464,0.344,0.7348408563930987
10.0,4,168,0.668,0.6190433951874867
10.0,4,414,0.404,0.7496563508281802
10.0,4,118,0.624,0.5341237133833143
10.0,4,410,0.408,0.6857930261739127
10.0,4,456,0.386,0.7556399501816397
10.0,4,47,0.736,0.18538511170402092
10.0,4,452,0.354,0.717854899172135
10.0,4,156,0.638,0.5633765612721121
10.0,4,95,0.632,0.4936537231002065
10.0,4,494,0.312,0.7999558201564867
10.0,4,198,0.586,0.6699362346690415
10.0,4,42,0.778,0.2708548657212798
10.0,4,402,0.42,0.6436841653296391
10.0,4,490,0.3,0.779034609988414
10.0,4,106,0.626,0.5765034909532553
10.0,4,12,0.682,0.11700334770449858
10.0,4,90,0.658,0.47393195682100686
10.0,4,102,0.644,0.5387610883015922
10.0,4,148,0.65,0.46378730986537514
10.0,4,219,0.568,0.6811986282555882
10.0,4,440,0.424,0.7205601842172628
10.0,4,144,0.652,0.5639806370105975
10.0,4,482,0.33,0.8079544497044099
10.0,4,186,0.61,0.6481232110627253
10.0,4,257,0.522,0.6101522737594609
10.0,4,98,0.564,0.593445437401081
10.0,4,182,0.554,0.6471578803703795
10.0,4,299,0.482,0.663958295050691
10.0,4,136,0.67,0.5662223564918829
10.0,4,207,0.568,0.6676247027509238
10.0,4,15,0.818,0.13114659934945908
10.0,4,93,0.674,0.45754777713633715
10.0,4,132,0.668,0.5448078261327886
10.0,4,249,0.518,0.6856503830318369
10.0,4,174,0.6,0.6285614050105619
10.0,4,245,0.498,0.6993891097226105
10.0,4,10,0.57,0.11588744415634028
10.0,4,170,0.604,0.6386836378152855
10.0,4,287,0.458,0.7474361873796608
10.0,4,8,0.652,0.0867509903411638
10.0,4,120,0.596,0.5902268110698972
10.0,4,237,0.476,0.6658792564483192
10.0,4,308,0.452,0.6813350096619242
10.0,4,18,0.828,0.14524366095297114
10.0,4,162,0.554,0.6271993037206601
10.0,4,233,0.526,0.693570814475023
10.0,4,279,0.5,0.6754288481965719
10.0,4,66,0.566,0.17280084459183517
10.0,4,275,0.494,0.7325024075699074
10.0,4,271,0.548,0.6773637850349361
10.0,4,388,0.444,0.7364911859275115
10.0,4,61,0.728,0.23752010822343203
10.0,4,225,0.47,0.7298386365151844
10.0,4,221,0.512,0.7104800292781869
-0.1,3,338,0.346,0.7035614298416115
-0.1,3,263,0.338,0.6522561416885647
-0.1,3,334,0.352,0.7246505565961884
-0.1,3,69,0.588,0.3400128663188579
-0.1,3,376,0.358,0.6688543135521187
-0.1,3,326,0.36,0.7108212040594395
-0.1,3,34,0.602,0.20115011238901287
-0.1,3,251,0.382,0.6784351219789734
-0.1,3,322,0.41,0.6570929343442418
-0.1,3,368,0.326,0.5706964268142787
-0.1,3,439,0.322,0.7405181068780452
-0.1,3,364,0.304,0.6266876324272413
-0.1,3,360,0.322,0.7214705849489023
-0.1,3,477,0.288,0.7813464269595579
-0.1,3,314,0.468,0.640804654893161
-0.1,3,310,0.462,0.5394961338565317
-0.1,3,427,0.334,0.7377329073025821
-0.1,3,37,0.63,0.2181680872802203
-0.1,3,352,0.35,0.62295572130336
-0.1,3,423,0.304,0.6627998664109492
-0.1,3,469,0.282,0.679961583107906
-0.1,3,85,0.756,0.3633933226943828
-0.1,3,394,0.354,0.7338878519778618
-0.1,3,465,0.292,0.7845964593004784
-0.1,3,390,0.312,0.6854819344302764
-0.1,3,80,0.774,0.3095360837840697
-0.1,3,415,0.322,0.6249148238890088
-0.1,3,119,0.598,0.44231238525582356
-0.1,3,340,0.368,0.6227057536980578
-0.1,3,411,0.32,0.573834736611295
-0.1,3,457,0.316,0.6947251932230175
-0.1,3,382,0.312,0.7364881632861061
-0.1,3,453,0.316,0.6887182260455538
-0.1,3,157,0.496,0.6021806252742042
-0.1,3,88,0.706,0.35560083379033236
-0.1,3,495,0.282,0.687269571168706
-0.1,3,199,0.438,0.6079984544773639
-0.1,3,403,0.308,0.7136030294795116
-0.1,3,491,0.292,0.7154971442665938
-0.1,3,107,0.598,0.445049194616592
-0.1,3,83,0.742,0.28205566738942733
-0.1,3,103,0.554,0.4652340790693687
-0.1,3,149,0.552,0.5832146926392999
-0.1,3,53,0.65,0.26978797336498456
-0.1,3,441,0.316,0.7246633407325704
-0.1,3,145,0.406,0.7011250111433209
-0.1,3,483,0.302,0.7250453802661726
-0.1,3,187,0.358,0.6730615187070594
-0.1,3,7,0.416,0.08427634514012201
-0.1,3,137,0.494,0.6100657183708751
-0.1,3,208,0.442,0.5753078240975411
-0.1,3,133,0.536,0.5733679172203429
-0.1,3,56,0.698,0.28017279101380294
-0.1,3,471,0.268,0.6843839019017323
-0.1,3,175,0.44,0.620994020807708
-0.1,3,246,0.36,0.7303073394765368
-0.1,3,171,0.506,0.5502531389668515
-0.1,3,288,0.39,0.6193993445943751
-0.1,3,51,0.64,0.2463278352789915
-0.1,3,125,0.582,0.5247622518473413
-0.1,3,21,0.406,0.2951159286887055
-0.1,3,121,0.566,0.5158023090792978
-0.1,3,238,0.376,0.6915094370518363
-0.1,3,309,0.378,0.6108475133699194
-0.1,3,163,0.538,0.6232367359011379
-0.1,3,234,0.34,0.7030563018639862
-0.1,3,59,0.544,0.34286101598439983
-0.1,3,276,0.358,0.6638432899571036
-0.1,3,389,0.358,0.6553941099530458
-0.1,3,226,0.318,0.6835625807715271
-0.1,3,24,0.43,0.28926018190317576
-0.1,3,151,0.578,0.5496776805907103
-0.1,3,222,0.462,0.6422764504403057
-0.1,3,268,0.34,0.7808241425912364
-0.1,3,339,0.326,0.7197009749458426
-0.1,3,264,0.39,0.740287683122634
-0.1,3,260,0.354,0.6479894988647564
-0.1,3,377,0.316,0.6769439431895499
-0.1,3,214,0.38,0.7029347452840977
-0.1,3,210,0.442,0.600186261524771
-0.1,3,327,0.36,0.6983269001340179
-0.1,3,27,0.444,0.23723357818323818
-0.1,3,252,0.356,0.7879334022494291
-0.1,3,323,0.408,0.6611392937777001
-0.1,3,369,0.344,0.7495412273254543
-0.1,3,75,0.806,0.29858430600459385
-0.1,3,294,0.334,0.6772541260940761
-0.1,3,365,0.324,0.7012110085110735
-0.1,3,290,0.392,0.738661878330198
-0.1,3,70,0.614,0.27056476135928925
-0.1,3,315,0.468,0.636347533552455
-0.1,3,240,0.378,0.6737567774701878
-0.1,3,311,0.488,0.6017607700434966
-0.1,3,357,0.34,0.6656504830613218
-0.1,3,428,0.294,0.6852198031110669
-0.1,3,353,0.342,0.7545957829429455
-0.1,3,78,0.822,0.29322360700079175
-0.1,3,395,0.304,0.7858095012741066
-0.1,3,466,0.286,0.6999018932275262
-0.1,3,303,0.342,0.7172126603550003
-0.1,3,391,0.314,0.6836711162402853
-0.1,3,73,0.766,0.2767094628178634
-0.1,3,416,0.336,0.7936178386810022
-0.1,3,43,0.636,0.2334275171735604
-0.1,3,341,0.354,0.6469352254465527
-0.1,3,412,0.314,0.6918048928180479
-0.1,3,458,0.302,0.6920864510681717
-0.1,3,383,0.33,0.6952065814549925
-0.1,3,454,0.284,0.7229203435181585
-0.1,3,6,0.398,0.08741027945854175
-0.1,3,3,0.234,0.07984998612529837
-0.1,3,404,0.324,0.7452054048282571
-0.1,3,492,0.282,0.7455146150004685
-0.1,3,108,0.566,0.44557485575985895
-0.1,3,400,0.31,0.6701554283604529
-0.1,3,446,0.324,0.6631920204368352
-0.1,3,46,0.61,0.2501406757561703
-0.1,3,371,0.338,0.6235134173671051
-0.1,3,442,0.294,0.7663810987488199
-0.1,3,146,0.424,0.7110472655674227
-0.1,3,484,0.276,0.7125787337912868
-0.1,3,188,0.38,0.6471734425875606
-0.1,3,41,0.66,0.23060283130949183
-0.1,3,480,0.296,0.6925892928786138
-0.1,3,11,0.398,0.16314840546009332
-0.1,3,138,0.474,0.6165810300774238
-0.1,3,209,0.43,0.6257546130450318
-0.1,3,430,0.328,0.6531157389986288
-0.1,3,134,0.516,0.6366414559218331
-0.1,3,49,0.636,0.23548035661765415
-0.1,3,472,0.296,0.7975756891014795
-0.1,3,176,0.47,0.630168835724756
-0.1,3,19,0.38,0.2193178350185425
-0.1,3,97,0.608,0.48268201085622864
-0.1,3,289,0.388,0.6607634501227624
-0.1,3,126,0.582,0.4937314147641603
-0.1,3,14,0.378,0.21406392074608402
-0.1,3,92,0.642,0.3780167143922304
-0.1,3,122,0.53,0.5096743532462013
-0.1,3,239,0.34,0.6786538202762543
-0.1,3,460,0.312,0.6698113035145452
-0.1,3,164,0.564,0.5963299528332606
-0.1,3,235,0.328,0.7139621529360279
-0.1,3,160,0.432,0.6753641086157117
-0.1,3,277,0.36,0.7014478539679089
-0.1,3,114,0.596,0.42718084067596196
-0.1,3,110,0.548,0.506527879357312
-0.1,3,227,0.306,0.6842183735077147
-0.1,3,17,0.37,0.2924890236251124
-0.1,3,152,0.55,0.5321194523597861
-0.1,3,223,0.396,0.5847679960659561
-0.1,3,269,0.36,0.785789675011991
-0.1,3,65,0.552,0.35037191533261186
-0.1,3,194,0.422,0.6776966269024797
-0.1,3,265,0.35,0.6590047256772245
-0.1,3,190,0.372,0.6193313539775168
-0.1,3,378,0.32,0.7587189171157395
-0.1,3,60,0.54,0.37948892154740693
-0.1,3,215,0.41,0.7264651734998927
-0.1,3,140,0.42,0.632514531178762
-0.1,3,211,0.412,0.5929674817752189
-0.1,3,328,0.336,0.735196745741876
-0.1,3,253,0.374,0.6167128608874414
-0.1,3,68,0.578,0.3139566451296707
-0.1,3,295,0.308,0.6684505095888124
-0.1,3,366,0.346,0.6876752329621714
-0.1,3,203,0.422,0.5543178340907153
-0.1,3,291,0.374,0.6701323622765873
-0.1,3,63,0.542,0.36556539633861707
-0.1,3,316,0.482,0.5875840109734822
-0.1,3,33,0.57,0.2116588312304556
-0.1,3,241,0.338,0.6989906681747611
-0.1,3,312,0.47,0.6042313533834086
-0.1,3,358,0.36,0.6589597280121019
-0.1,3,429,0.298,0.7697617567250813
-0.1,3,283,0.454,0.6159047683834296
-0.1,3,354,0.36,0.7176434342465399
-0.1,3,5,0.312,0.09985903140810333
-0.1,3,396,0.32,0.7252373977315993
-0.1,3,2,0.038,0.28386705523960426
-0.1,3,304,0.37,0.7020170367597588
-0.1,3,392,0.332,0.7427942315345618
-0.1,3,300,0.316,0.6607565258355237
-0.1,3,346,0.346,0.6941279373689033
-0.1,3,417,0.338,0.7216875908358674
-0.1,3,36,0.61,0.2163195022253585
-0.1,3,342,0.362,0.6242466017006972
-0.1,3,459,0.31,0.6749514639193254
-0.1,3,384,0.308,0.7620320209735798
-0.1,3,455,0.28,0.7527127851841376
-0.1,3,31,0.522,0.2463141607858158
-0.1,3,380,0.32,0.7604315141921024
-0.1,3,409,0.324,0.7118746126359404
-0.1,3,405,0.326,0.7079985468087309
-0.1,3,109,0.568,0.4948096180355628
-0.1,3,330,0.392,0.6750819943571759
-0.1,3,401,0.292,0.7543724105332779
-0.1,3,447,0.294,0.7400619828890578
-0.1,3,39,0.646,0.19328442468020396
-0.1,3,372,0.334,0.6584299348321485
-0.1,3,443,0.304,0.6968691111015326
-0.1,3,489,0.29,0.6366640817588196
-0.1,3,87,0.768,0.3614860267660699
-0.1,3,485,0.302,0.7655340255943958
-0.1,3,189,0.36,0.6255252500293932
-0.1,3,481,0.318,0.6457000538953384
-0.1,3,82,0.784,0.30973845890553875
-0.1,3,435,0.282,0.725108327615127
-0.1,3,139,0.448,0.6435159800946506
-0.1,3,431,0.314,0.7276554019840447
-0.1,3,135,0.502,0.6563254796421064
-0.1,3,473,0.298,0.7247903605408963
-0.1,3,177,0.474,0.6681958824167734
-0.1,3,127,0.586,0.5072025882057208
-0.1,3,123,0.52,0.5394160597360536
-0.1,3,169,0.516,0.5233948103047418
-0.1,3,55,0.676,0.2727914321164362
-0.1,3,461,0.288,0.6545622315669499
-0.1,3,165,0.526,0.5860270394546461
-0.1,3,161,0.458,0.5878251371234883
-0.1,3,278,0.352,0.636558681925727
-0.1,3,50,0.628,0.25504061622292185
-0.1,3,115,0.572,0.4713034707246475
-0.1,3,111,0.588,0.4543360602968298
-0.1,3,228,0.344,0.687167798090314
-0.1,3,153,0.53,0.5733124175210256
-0.1,3,224,0.38,0.7431612679965109
-0.1,3,58,0.616,0.3242259445700513
-0.1,3,195,0.454,0.6249407946514987
-0.1,3,266,0.336,0.7358964684248478
-0.1,3,191,0.438,0.5787013655001587
-0.1,3,216,0.386,0.6355432531032055
-0.1,3,23,0.41,0.23386697084033267
-0.1,3,141,0.39,0.5979597198458998
-0.1,3,212,0.412,0.6950256022340034
-0.1,3,258,0.332,0.6606090669284796
-0.1,3,329,0.362,0.718554190279959
-0.1,3,183,0.502,0.5748930117658247
-0.1,3,254,0.35,0.7245743116505537
-0.1,3,4,0.3,0.1351363377561577
-0.1,3,296,0.368,0.6837591584643993
-0.1,3,1,0.002,1.0
-0.1,3,367,0.332,0.704815928319632
-0.1,3,204,0.42,0.5656439099491396
-0.1,3,292,0.344,0.6580403382133306
-0.1,3,200,0.454,0.5357622226734065
-0.1,3,317,0.458,0.5819023571711706
-0.1,3,26,0.466,0.2829705546504002
-0.1,3,242,0.368,0.6852532199302508
-0.1,3,359,0.36,0.6650355364868071
-0.1,3,74,0.8,0.3169334280034956
-0.1,3,284,0.398,0.7130865488599567
-0.1,3,355,0.342,0.6891623826364853
-0.1,3,280,0.366,0.5805292082254482
-0.1,3,397,0.312,0.7830770636716066
-0.1,3,305,0.342,0.6991880274141082
-0.1,3,230,0.37,0.7116628539739042
-0.1,3,301,0.344,0.6961987132386321
-0.1,3,347,0.346,0.609313520076939
-0.1,3,418,0.382,0.5806603391108662
-0.1,3,29,0.486,0.29347422721991306
-0.1,3,272,0.376,0.6670723451051825
-0.1,3,343,0.344,0.6928773413961433
-0.1,3,77,0.822,0.31012823465389905
-0.1,3,385,0.33,0.6742045753952073
-0.1,3,381,0.308,0.6880881658551288
-0.1,3,72,0.74,0.2517325573967222
-0.1,3,335,0.344,0.6556930752137106
-0.1,3,406,0.314,0.7170877374744018
-0.1,3,331,0.376,0.7299345234394294
-0.1,3,448,0.29,0.7104177267861675
-0.1,3,373,0.328,0.7239712588702055
-0.1,3,444,0.29,0.7252797086782817
-0.1,3,486,0.316,0.6268829156120219
-0.1,3,436,0.306,0.7496792370024025
-0.1,3,45,0.614,0.2611274818395248
-0.1,3,361,0.334,0.680075518061185
-0.1,3,432,0.332,0.7109012360527975
-0.1,3,478,0.296,0.6282422117670339
-0.1,3,474,0.29,0.7584384241504224
-0.1,3,178,0.546,0.6489431801681966
-0.1,3,40,0.66,0.24011772824525032
-0.1,3,470,0.308,0.647733344980025
-0.1,3,424,0.322,0.6853732359841844
-0.1,3,128,0.584,0.5051688878906143
-0.1,3,420,0.368,0.6819285425611806
-0.1,3,124,0.606,0.5295327121217602
-0.1,3,48,0.674,0.25052553101799957
-0.1,3,462,0.302,0.75681277718159
-0.1,3,166,0.512,0.6224691753854205
-0.1,3,96,0.658,0.46383927878622755
-0.1,3,116,0.614,0.4726469333484685
-0.1,3,13,0.346,0.22713113413351255
-0.1,3,91,0.662,0.3669456031853156
-0.1,3,112,0.592,0.45879972506082106
-0.1,3,158,0.46,0.5133994075287427
-0.1,3,229,0.334,0.6393758732524911
-0.1,3,450,0.296,0.732580660513474
-0.1,3,154,0.5,0.6482163024484827
-0.1,3,150,0.588,0.5379330036014736
-0.1,3,196,0.494,0.6411221458875022
-0.1,3,267,0.346,0.7470680080679447
-0.1,3,104,0.584,0.49930346835178474
-0.1,3,99,0.602,0.5127798972312116
-0.1,3,192,0.464,0.5452788856322798
-0.1,3,100,0.636,0.47348427010890837
-0.1,3,217,0.396,0.7250909921202419
-0.1,3,16,0.38,0.18960547784991325
-0.1,3,94,0.664,0.37792194596545586
-0.1,3,142,0.418,0.6251762906188438
-0.1,3,213,0.428,0.7195198328246005
-0.1,3,259,0.358,0.6910692102761797
-0.1,3,64,0.524,0.3598273386092525
-0.1,3,184,0.456,0.5736671172069153
-0.1,3,255,0.37,0.6911072162782983
-0.1,3,180,0.572,0.6399564763840377
-0.1,3,297,0.344,0.6949964049307404
-0.1,3,205,0.45,0.5547029336625495
-0.1,3,293,0.32,0.727230846768125
-0.1,3,130,0.566,0.5314985349078631
-0.1,3,201,0.436,0.5578096409568609
-0.1,3,247,0.338,0.702214552460572
-0.1,3,318,0.466,0.6020131235975656
-0.1,3,172,0.472,0.651924847522298
-0.1,3,243,0.356,0.6382910813183358
-0.1,3,67,0.57,0.35491670291698996
-0.1,3,285,0.414,0.6256092895768843
-0.1,3,356,0.332,0.6663816875672126
-0.1,3,281,0.42,0.645282879738919
-0.1,3,398,0.29,0.7311726058967195
-0.1,3,62,0.536,0.370759264266312
-0.1,3,306,0.376,0.6253794749017897
-0.1,3,32,0.576,0.22290273079047182
-0.1,3,231,0.362,0.6119312934134543
-0.1,3,302,0.334,0.7492167637016685
-0.1,3,348,0.312,0.6382074542760365
-0.1,3,419,0.35,0.678974144494454
-0.1,3,273,0.338,0.7468377873305947
-0.1,3,344,0.334,0.6855258511428457
-0.1,3,386,0.326,0.6546733115147865
-0.1,3,336,0.338,0.7558731547453102
-0.1,3,407,0.29,0.7191062575323344
-0.1,3,35,0.602,0.20194481286408583
-0.1,3,261,0.36,0.678742395676973
-0.1,3,332,0.35,0.7940896369083783
-0.1,3,449,0.314,0.6968096035125095
-0.1,3,374,0.33,0.7126505653248595
-0.1,3,445,0.306,0.725144102010621
-0.1,3,30,0.506,0.25348594247537337
-0.1,3,370,0.304,0.6870177773623188
-0.1,3,487,0.308,0.6589704838124009
-0.1,3,324,0.422,0.7713886568851728
-0.1,3,320,0.466,0.6015528188044299
-0.1,3,437,0.314,0.6375318147260004
-0.1,3,38,0.612,0.21962386705852457
-0.1,3,362,0.344,0.704787418465321
-0.1,3,433,0.308,0.6551060201204174
-0.1,3,479,0.33,0.6785139387479442
-0.1,3,86,0.722,0.35428000668848114
-0.1,3,475,0.302,0.7357638855181639
-0.1,3,179,0.564,0.5928671328258546
-0.1,3,81,0.77,0.2910527213611474
-0.1,3,425,0.28,0.6959013570546022
-0.1,3,129,0.576,0.505973705906369
-0.1,3,350,0.326,0.6880477329859572
-0.1,3,421,0.344,0.5906046531030614
-0.1,3,467,0.292,0.7223177599171378
-0.1,3,463,0.3,0.700559267374532
-0.1,3,167,0.484,0.6231773165313016
-0.1,3,89,0.732,0.36598757161111584
-0.1,3,413,0.334,0.6905152361093725
-0.1,3,117,0.592,0.40786788137147106
-0.1,3,84,0.712,0.3260933457800777
-0.1,3,113,0.606,0.3977544339613547
-0.1,3,159,0.422,0.5892908851825533
-0.1,3,54,0.682,0.2540710098071495
-0.1,3,451,0.294,0.72083439732596
-0.1,3,155,0.504,0.5167693997279519
-0.1,3,493,0.272,0.8101035032332385
-0.1,3,197,0.504,0.5621296579761076
-0.1,3,105,0.644,0.47072851663480336
-0.1,3,193,0.436,0.5562253365528012
-0.1,3,101,0.646,0.4617289328772021
-0.1,3,147,0.466,0.5629156089600825
-0.1,3,218,0.424,0.6294226016523585
-0.1,3,143,0.446,0.6141331722959622
-0.1,3,57,0.604,0.3307435800306718
-0.1,3,185,0.406,0.5448577367777082
-0.1,3,256,0.336,0.667689898351807
-0.1,3,181,0.574,0.558726642192335
-0.1,3,298,0.314,0.7558992144540768
-0.1,3,52,0.634,0.26702667765072763
-0.1,3,206,0.428,0.5312061500533694
-0.1,3,22,0.408,0.23873290983790774
-0.1,3,131,0.556,0.6107180967022808
-0.1,3,202,0.386,0.5533976903036575
-0.1,3,248,0.334,0.6854366038961943
-0.1,3,319,0.47,0.5925209688462749
-0.1,3,173,0.428,0.7202886375292622
-0.1,3,244,0.35,0.690271297792644
-0.1,3,286,0.372,0.6777357072783398
-0.1,3,282,0.418,0.6220916087680892
-0.1,3,399,0.332,0.6530020091575627
-0.1,3,236,0.318,0.6827544146958228
-0.1,3,307,0.376,0.7120447154277582
-0.1,3,25,0.44,0.22442867459002858
-0.1,3,232,0.352,0.6845184095374158
-0.1,3,349,0.346,0.615884598471681
-0.1,3,274,0.406,0.6642422605514586
-0.1,3,345,0.37,0.6007521837803084
-0.1,3,20,0.406,0.29190921703968853
-0.1,3,270,0.366,0.6979219699500907
-0.1,3,387,0.342,0.7136479095367241
-0.1,3,9,0.42,0.09291514375040509
-0.1,3,220,0.454,0.7254213986428782
-0.1,3,337,0.388,0.7065753947754077
-0.1,3,408,0.304,0.6946284106397335
-0.1,3,28,0.476,0.32070651993077
-0.1,3,262,0.368,0.689102466464168
-0.1,3,333,0.338,0.7376292891709353
-0.1,3,379,0.346,0.7066587651220685
-0.1,3,76,0.824,0.29797563034829255
-0.1,3,375,0.338,0.6769942879485505
-0.1,3,488,0.268,0.7315197996610389
-0.1,3,71,0.648,0.2695541792423961
-0.1,3,325,0.386,0.7519824034633537
-0.1,3,250,0.344,0.7022205640777202
-0.1,3,321,0.418,0.6529175589114808
-0.1,3,438,0.272,0.7104395904003109
-0.1,3,363,0.326,0.6181850207672681
-0.1,3,434,0.28,0.7532306407708055
-0.1,3,79,0.778,0.28812472340417866
-0.1,3,476,0.302,0.7279854054459596
-0.1,3,313,0.534,0.6229797668536695
-0.1,3,426,0.308,0.6680261997827983
-0.1,3,44,0.626,0.2679246424919642
-0.1,3,351,0.338,0.6949882034461148
-0.1,3,422,0.33,0.692987187308271
-0.1,3,468,0.29,0.6818538312168368
-0.1,3,393,0.328,0.6479472067716294
-0.1,3,464,0.3,0.6596911903316293
-0.1,3,168,0.53,0.6234012033785372
-0.1,3,414,0.304,0.5852899616468584
-0.1,3,118,0.652,0.43904411118295683
-0.1,3,410,0.294,0.6939510940301808
-0.1,3,456,0.312,0.6694124598710871
-0.1,3,47,0.634,0.25343235987941115
-0.1,3,452,0.3,0.6393954526679443
-0.1,3,156,0.468,0.5764320810026106
-0.1,3,95,0.624,0.37228216864716307
-0.1,3,494,0.32,0.6811882456746094
-0.1,3,198,0.474,0.5589852891367938
-0.1,3,42,0.644,0.27635017136485357
-0.1,3,402,0.318,0.7823306983609764
-0.1,3,490,0.286,0.7007496151271733
-0.1,3,106,0.604,0.4956029152274878
-0.1,3,12,0.354,0.16778762737580774
-0.1,3,90,0.716,0.3596167427217655
-0.1,3,102,0.588,0.44859893838644055
-0.1,3,148,0.488,0.617926569457744
-0.1,3,219,0.446,0.6198287267027985
-0.1,3,440,0.292,0.6823460536441808
-0.1,3,144,0.408,0.6131898970602768
-0.1,3,482,0.296,0.6324358744732984
-0.1,3,186,0.408,0.622880462560803
-0.1,3,257,0.342,0.6786433390564593
-0.1,3,98,0.546,0.554158860070223
-0.1,3,182,0.558,0.5224913193016942
-0.1,3,299,0.364,0.6439138197448668
-0.1,3,136,0.438,0.5874645223318526
-0.1,3,207,0.412,0.5659222843048767
-0.1,3,15,0.376,0.23252755881518844
-0.1,3,93,0.68,0.3766420652928851
-0.1,3,132,0.546,0.6323367840976931
-0.1,3,249,0.354,0.7334615502732379
-0.1,3,174,0.412,0.6791823707038362
-0.1,3,245,0.366,0.710177207945237
-0.1,3,10,0.416,0.12230374567182072
-0.1,3,170,0.482,0.608244149272445
-0.1,3,287,0.428,0.6560610149158301
-0.1,3,8,0.404,0.08403894422847975
-0.1,3,120,0.588,0.44158887706208966
-0.1,3,237,0.36,0.6355624487455943
-0.1,3,308,0.372,0.6127082192312027
-0.1,3,18,0.364,0.2276170188631278
-0.1,3,162,0.538,0.5898749085902966
-0.1,3,233,0.332,0.7169492402968812
-0.1,3,279,0.376,0.621684788160259
-0.1,3,66,0.564,0.35166741838791166
-0.1,3,275,0.388,0.6785763977954257
-0.1,3,271,0.37,0.6671040330523043
-0.1,3,388,0.308,0.8025446725570314
-0.1,3,61,0.52,0.3548406917057452
-0.1,3,225,0.364,0.7152051694015732
